date,symbol,asset_type,open,high,low,close,volume
2026-01-08 00:00:00,ethereum,crypto,3164.794750249208,3164.794750249208,3164.794750249208,3164.794750249208,0
2026-01-09 00:00:00,ethereum,crypto,3104.220322474917,3104.220322474917,3104.220322474917,3104.220322474917,0
2026-01-10 00:00:00,ethereum,crypto,3083.1361173724354,3083.1361173724354,3083.1361173724354,3083.1361173724354,0
2026-01-11 00:00:00,ethereum,crypto,3082.9653288303607,3082.9653288303607,3082.9653288303607,3082.9653288303607,0
2026-01-12 00:00:00,ethereum,crypto,3119.3619360372772,3119.3619360372772,3119.3619360372772,3119.3619360372772,0
2026-01-13 00:00:00,ethereum,crypto,3090.2827206647894,3090.2827206647894,3090.2827206647894,3090.2827206647894,0
2026-01-14 00:00:00,ethereum,crypto,3319.9354070565078,3319.9354070565078,3319.9354070565078,3319.9354070565078,0
2026-01-15 00:00:00,ethereum,crypto,3356.4964063628336,3356.4964063628336,3356.4964063628336,3356.4964063628336,0
2026-01-16 00:00:00,ethereum,crypto,3318.2037023491666,3318.2037023491666,3318.2037023491666,3318.2037023491666,0
2026-01-17 00:00:00,ethereum,crypto,3296.062650076136,3296.062650076136,3296.062650076136,3296.062650076136,0
2026-01-18 00:00:00,ethereum,crypto,3306.8712226908783,3306.8712226908783,3306.8712226908783,3306.8712226908783,0
2026-01-19 00:00:00,ethereum,crypto,3284.3194316465483,3284.3194316465483,3284.3194316465483,3284.3194316465483,0
2026-01-20 00:00:00,ethereum,crypto,3185.6644636922747,3185.6644636922747,3185.6644636922747,3185.6644636922747,0
2026-01-21 00:00:00,ethereum,crypto,2935.6234193160412,2935.6234193160412,2935.6234193160412,2935.6234193160412,0
2026-01-22 00:00:00,ethereum,crypto,2976.0491465641335,2976.0491465641335,2976.0491465641335,2976.0491465641335,0
2026-01-23 00:00:00,ethereum,crypto,2948.277889615024,2948.277889615024,2948.277889615024,2948.277889615024,0
2026-01-24 00:00:00,ethereum,crypto,2950.9128485703054,2950.9128485703054,2950.9128485703054,2950.9128485703054,0
2026-01-25 00:00:00,ethereum,crypto,2949.197384616335,2949.197384616335,2949.197384616335,2949.197384616335,0
2026-01-26 00:00:00,ethereum,crypto,2814.1853835458546,2814.1853835458546,2814.1853835458546,2814.1853835458546,0
2026-01-27 00:00:00,ethereum,crypto,2927.836546921288,2927.836546921288,2927.836546921288,2927.836546921288,0
2026-01-28 00:00:00,ethereum,crypto,3021.091516998928,3021.091516998928,3021.091516998928,3021.091516998928,0
2026-01-29 00:00:00,ethereum,crypto,3006.8071129555346,3006.8071129555346,3006.8071129555346,3006.8071129555346,0
2026-01-30 00:00:00,ethereum,crypto,2818.817890220326,2818.817890220326,2818.817890220326,2818.817890220326,0
2026-01-31 00:00:00,ethereum,crypto,2702.40799526457,2702.40799526457,2702.40799526457,2702.40799526457,0
2026-02-01 00:00:00,ethereum,crypto,2443.9290245632774,2443.9290245632774,2443.9290245632774,2443.9290245632774,0
2026-02-02 00:00:00,ethereum,crypto,2269.3288518651166,2269.3288518651166,2269.3288518651166,2269.3288518651166,0
2026-02-03 00:00:00,ethereum,crypto,2344.512261445349,2344.512261445349,2344.512261445349,2344.512261445349,0
2026-02-04 00:00:00,ethereum,crypto,2226.985635575225,2226.985635575225,2226.985635575225,2226.985635575225,0
2026-02-05 00:00:00,ethereum,crypto,2152.0870116729375,2152.0870116729375,2152.0870116729375,2152.0870116729375,0
2026-02-06 00:00:00,ethereum,crypto,1820.5693215574129,1820.5693215574129,1820.5693215574129,1820.5693215574129,0
2026-02-07 00:00:00,ethereum,crypto,2060.7349645674162,2060.7349645674162,2060.7349645674162,2060.7349645674162,0
2026-02-08 00:00:00,ethereum,crypto,2091.040353689534,2091.040353689534,2091.040353689534,2091.040353689534,0
2026-02-09 00:00:00,ethereum,crypto,2095.1305644770564,2095.1305644770564,2095.1305644770564,2095.1305644770564,0
2026-02-10 00:00:00,ethereum,crypto,2104.4577921908335,2104.4577921908335,2104.4577921908335,2104.4577921908335,0
2026-02-11 00:00:00,ethereum,crypto,2018.9237788543585,2018.9237788543585,2018.9237788543585,2018.9237788543585,0
2026-02-12 00:00:00,ethereum,crypto,1939.4321739711042,1939.4321739711042,1939.4321739711042,1939.4321739711042,0
2026-02-13 00:00:00,ethereum,crypto,1945.7351413092624,1945.7351413092624,1945.7351413092624,1945.7351413092624,0
2026-02-14 00:00:00,ethereum,crypto,2047.3626742531244,2047.3626742531244,2047.3626742531244,2047.3626742531244,0
2026-02-15 00:00:00,ethereum,crypto,2085.5236826118394,2085.5236826118394,2085.5236826118394,2085.5236826118394,0
2026-02-16 00:00:00,ethereum,crypto,1963.9572853026268,1963.9572853026268,1963.9572853026268,1963.9572853026268,0
2026-02-17 00:00:00,ethereum,crypto,2000.6104432030938,2000.6104432030938,2000.6104432030938,2000.6104432030938,0
2026-02-18 00:00:00,ethereum,crypto,1992.004854467171,1992.004854467171,1992.004854467171,1992.004854467171,0
2026-02-19 00:00:00,ethereum,crypto,1954.7534951528544,1954.7534951528544,1954.7534951528544,1954.7534951528544,0
2026-02-20 00:00:00,ethereum,crypto,1946.9092613594232,1946.9092613594232,1946.9092613594232,1946.9092613594232,0
2026-02-21 00:00:00,ethereum,crypto,1967.8121148578189,1967.8121148578189,1967.8121148578189,1967.8121148578189,0
2026-02-22 00:00:00,ethereum,crypto,1973.6643315860636,1973.6643315860636,1973.6643315860636,1973.6643315860636,0
2026-02-23 00:00:00,ethereum,crypto,1954.1913563168575,1954.1913563168575,1954.1913563168575,1954.1913563168575,0
2026-02-24 00:00:00,ethereum,crypto,1853.695790383818,1853.695790383818,1853.695790383818,1853.695790383818,0
2026-02-25 00:00:00,ethereum,crypto,1852.8102933693347,1852.8102933693347,1852.8102933693347,1852.8102933693347,0
2026-02-26 00:00:00,ethereum,crypto,2053.1886740789387,2053.1886740789387,2053.1886740789387,2053.1886740789387,0
2026-02-27 00:00:00,ethereum,crypto,2027.3015182289616,2027.3015182289616,2027.3015182289616,2027.3015182289616,0
2026-02-28 00:00:00,ethereum,crypto,1931.3205870910035,1931.3205870910035,1931.3205870910035,1931.3205870910035,0
2026-03-01 00:00:00,ethereum,crypto,1965.036620141305,1965.036620141305,1965.036620141305,1965.036620141305,0
2026-03-02 00:00:00,ethereum,crypto,1938.411487707785,1938.411487707785,1938.411487707785,1938.411487707785,0
2026-03-03 00:00:00,ethereum,crypto,2029.443994398502,2029.443994398502,2029.443994398502,2029.443994398502,0
